Plasmid,Concentration,Replicate,mCherry,GFP
pLac,0.0,3,2.078703022386956,2.290108987084768
pLac,0.0,3,1.5536043333587997,2.195654586548528
pLac,0.0,3,2.350083202369257,2.2936522173796186
pLac,0.0,3,2.399687233235708,2.168655855938792
pLac,0.0,3,2.58043829341946,2.1592913259466107
pLac,0.0,3,1.8501391472009927,2.540232708952861
pLac,0.0,3,2.01890435711014,2.2313723035854727
pLac,0.0,3,1.95262920654452,2.372876412696274
pLac,0.0,3,1.5808878973134044,2.3946267424472865
pLac,0.0,3,1.6863554397764071,2.386049931177501
pLac,0.0,3,2.1555490577905716,2.3276563671647557
pLac,0.0,3,1.468554791719212,2.0503519893387008
pLac,0.0,3,2.3285751461433986,1.5809044294715584
pLac,0.0,3,1.2930867249398683,2.408574504573654
pLac,0.0,3,2.425020868998068,2.321054151919609
pLac,0.0,3,1.5014007761946842,1.7860150855248549
pLac,0.0,3,2.5000460762084806,2.3058423927721123
pLac,0.0,3,2.4452362668960927,2.371389066035425
pLac,0.0,3,2.231811381728012,2.371389066035425
pLac,0.0,3,2.634564374475933,2.5244993032655163
pLac,0.0,3,1.6367514089099569,2.149731687609574
pLac,0.0,3,0.6911420005080962,2.2453079616707123
pLac,0.0,3,1.3738949139910557,2.012874347999344
pLac,0.0,3,2.2163126710181147,2.699019582406144
pLac,0.0,3,1.9987546162692245,2.512608634405646
pLac,0.0,3,2.290232695702452,2.55344513577322
pLac,0.0,3,1.6915393346978531,2.225267831600235
pLac,0.0,3,2.3370638481401085,2.298916283257804
pLac,0.0,3,1.6966632988554706,2.5255651482119092
pLac,0.0,3,1.6482642110869556,2.111997061641207
pLac,0.0,3,1.3738949139910557,2.2043123159109492
pLac,0.0,3,2.1537363028578387,2.098696245047607
pLac,0.0,3,1.881438121508288,2.321054151919609
pLac,0.0,3,1.6758021325597086,2.3547019164106344
pLac,0.0,3,2.1445596197015764,2.154536402119829
pLac,0.0,3,1.3177162811844934,2.2550090850341653
pLac,0.0,3,2.370595663256424,1.9350373583472644
pLac,0.0,3,1.8780676264577558,2.467779528697644
pLac,0.0,3,1.9138041731126003,2.5633558027587817
pLac,0.0,3,2.50746757364256,2.4832143566895684
pLac,0.0,3,1.7402937074258396,2.1146115760831767
pLac,0.0,3,1.796582251693153,2.2588328241882474
pLac,0.0,3,1.8086160577660557,2.4455130879996214
pLac,0.0,3,1.7583867486912086,2.7026525866831546
pLac,0.0,3,2.091427857039662,2.056311112617186
pLac,0.0,3,2.4796255143271506,2.480873300370936
pLac,0.0,3,1.3738949139910557,1.9112986488619208
pLac,0.0,3,2.146410219313768,1.7292953109569833
pLac,0.0,3,1.7017287021405445,2.006319293044398
pLac,0.0,3,1.8241691610590989,1.9996692339909488
pLac,0.0,3,1.4142152402368375,2.3817006470203705
pLac,0.0,3,2.655545477186524,2.513702427636598
pLac,0.0,3,2.416066666209503,2.3160393911511177
pLac,0.0,3,2.252637533174395,2.3817006470203705
pLac,0.0,3,1.5465126946565917,2.173267412777029
pLac,0.0,3,1.7494325459026436,2.400256825881549
pLac,0.0,3,1.4422172643312718,2.3484801798221566
pLac,0.0,3,1.2533690064867242,2.0161170897156087
pLac,0.0,3,2.3739239739899447,2.3846047455950847
pLac,0.0,3,1.2802389278884794,2.229346489949991
pLac,0.0,3,1.5874542094598512,1.7641611437054106
pLac,0.0,3,1.9830174141310803,2.4820453215524827
pLac,0.0,3,1.762796914065199,2.50599054790116
pLac,0.0,3,2.505007523127836,2.4339611089466566
pLac,0.0,3,1.888103178884776,2.7546013074562694
pLac,0.0,3,1.5245304394234362,2.1912636818150983
pLac,0.0,3,2.8319246243668723,2.5463780603167403
pLac,0.0,3,1.7402937074258396,1.7108157916972022
pLac,0.0,3,1.468554791719212,2.616090963201119
pLac,0.0,3,1.7583867486912086,2.7076909467989685
pLac,0.0,3,2.2862095095619166,1.894761866612916
pLac,0.0,3,1.8241691610590989,2.4071986533385887
pLac,0.0,3,1.3945134205691725,2.06219383477272
pLac,0.0,3,1.985679391882028,1.9684903416479869
pLac,0.0,3,1.9380961680589524,2.5244993032655163
pLac,0.0,3,2.1427012607391824,2.494743758307845
pLac,0.0,3,2.2067464443450286,2.412677477156153
pLac,0.0,3,2.191998460189289,2.0849983310314704
pLac,0.0,3,2.028645803379581,2.3683998304267706
pLac,0.0,3,1.6539103761452865,2.7062570517473628
pLac,0.0,3,2.1662725961153053,2.387490579278095
pLac,0.0,3,1.7017287021405445,2.300657636555019
pLac,0.0,3,2.2584124417547,2.1223669050912304
pLac,0.0,3,2.407952609607061,2.0849983310314704
pLac,0.0,3,2.4609515844292105,2.3058423927721123
pLac,0.0,3,2.01890435711014,2.3243671341324683
pLac,0.0,3,2.489101866749884,2.247264664180092
pLac,0.0,3,1.3055725636508395,2.229346489949991
pLac,0.0,3,1.974934187723433,2.1912636818150983
pLac,0.0,3,2.0213598645720268,1.9791204551296568
pLac,0.0,3,2.1680348965015432,2.2433428792535035
pLac,0.0,3,2.3891339260190083,2.0443144542954927
pLac,0.0,3,1.5808878973134044,2.2569249376843503
pLac,0.0,3,1.985679391882028,2.2774876715050607
pLac,0.0,3,2.4048711281571524,2.386049931177501
pLac,0.0,3,2.49418664102612,2.532957534345184
pLac,0.0,3,2.3224106801069264,2.6424149752205373
pLac,0.0,3,1.6539103761452865,2.332546424564331
pLac,0.0,3,1.7671636288275951,2.0193370751622166
pLac,0.0,3,2.4609515844292105,2.414037021982208
pLac,0.0,3,2.572035805502893,2.4260949841356076
pLac,0.0,3,2.9475734374144817,2.290108987084768
pLac,0.0,3,2.4099950923147717,2.390358376382792
pLac,0.0,3,2.1852829080291283,1.9648915307046395
pLac,0.0,3,1.9261165749349536,2.197834381826666
pLac,0.0,3,1.593924659604581,2.237396627012288
pLac,0.0,3,2.2626947742296992,2.1663325798709936
pLac,0.0,3,1.4511714671198366,1.0931996287808436
pLac,0.0,3,2.0633803816850524,2.4665704475155565
pLac,0.0,3,1.9611256577166585,2.388926718300578
pLac,0.0,3,1.5465126946565917,2.1890523713033816
pLac,0.0,3,3.101182268881045,2.4326594171712466
pLac,0.0,3,1.3738949139910557,2.038196416415444
pLac,0.0,3,2.2888956872580803,2.225267831600235
pLac,0.0,3,1.9961702476454448,2.3653909931331225
pLac,0.0,3,1.839194937742396,2.4180916525759244
pLac,0.0,3,2.3739239739899447,2.1709674277954063
pLac,0.0,3,1.5605842880580958,2.2190810496501965
pLac,0.0,3,0.6389384433439804,1.946461501391852
pLac,0.0,3,2.6252592469159017,2.7480927438173466
pLac,0.0,3,2.052101962360268,2.3802416758607894
pLac,0.0,3,2.191998460189289,1.8412434848585413
pLac,0.0,3,2.442404193597443,2.436553466368199
pLac,0.0,3,1.4769972938969185,2.522360156999019
pLac,0.0,3,2.308539284533122,2.2971682962177264
pLac,0.0,3,2.8907638892512635,2.5191326217001984
pLac,0.0,3,1.867799569629468,2.907603320607344
pLac,0.0,3,1.4142152402368375,1.7752182098959377
pLac,0.0,3,2.023801842998544,2.4493000094378625
pLac,0.0,3,2.3683628224474043,1.8819560296175888
pLac,0.0,3,1.16133951014784,2.129993330679276
pLac,0.0,3,1.16133951014784,1.6849584697434696
pLac,0.0,3,2.171538614061482,2.602790146607519
pLac,0.0,3,0.3317231617726086,1.9791204551296568
pLac,0.0,3,1.5674560220357685,2.3547019164106344
pLac,0.0,3,2.17501485120084,2.2453079616707123
pLac,0.0,3,2.4839580802365204,2.3547019164106344
pLac,0.0,3,1.6811101955624277,2.412677477156153
pLac,0.0,3,2.2848602909759923,2.383154993857904
pLac,0.0,3,1.1439561855484648,2.565312505268162
pLac,0.0,3,1.888103178884776,2.359313473248871
pLac,0.0,3,1.60030200651124,2.095989180894138
pLac,0.0,3,1.6758021325597086,2.393208360968221
pLac,0.0,3,1.7583867486912086,2.371389066035425
pLac,0.0,3,2.314898331393815,2.038196416415444
pLac,0.0,3,2.2131468149634514,2.1223669050912304
pLac,0.0,3,1.7883742770612008,2.3562442575035143
pLac,0.0,3,1.5465126946565917,2.346911473873341
pLac,0.0,3,2.2241297689444046,2.390358376382792
pLac,0.0,3,1.711689075538768,2.4924609374643234
pLac,0.0,3,2.18865340307966,2.4981468347951536
pLac,0.0,3,2.400728874051716,2.3160393911511177
pLac,0.0,3,2.5547372991916357,1.894761866612916
pLac,0.0,3,2.554001667548556,2.2971682962177264
pLac,0.0,3,1.6482642110869556,2.4442438035301883
pLac,0.0,3,2.3535685516263603,2.197834381826666
pLac,0.0,3,1.5742228399369165,2.4924609374643234
pLac,0.0,3,3.000079842532441,2.635764916167089
pLac,0.0,3,2.4200686614646525,2.273816883582616
pLac,0.0,3,1.726222114024336,2.0503519893387008
pLac,0.0,3,1.0450549552319086,2.5937037894296195
pLac,0.0,3,2.5920755725473645,2.2107000670049133
pLac,0.0,3,2.0765462397211767,2.290108987084768
pLac,0.0,3,1.3738949139910557,1.996307709483086
pLac,0.0,3,1.4599483472562231,1.7641611437054106
pLac,0.0,3,1.6065888915412287,1.8552195716889592
pLac,0.0,3,1.4511714671198366,2.479698277851461
pLac,0.0,3,1.60030200651124,2.3075577070804103
pLac,0.0,3,2.444294251741885,2.5082071997633646
pLac,0.0,3,2.2794219655290706,2.2107000670049133
pLac,0.0,3,1.7924972645899555,2.3577814316148773
pLac,0.0,3,1.8203317521247653,2.359313473248871
pLac,0.0,3,2.290232695702452,1.923321503754836
pLac,0.0,3,1.5674560220357685,2.2170001116476983
pLac,0.0,3,1.1069999586654655,2.5453595337207133
pLac,0.0,3,1.4422172643312718,2.6727497574987042
pLac,0.0,3,2.0765462397211767,2.5266285230635144
pLac,0.0,3,2.008943983711916,2.346911473873341
pLac,0.0,3,1.780011425878984,2.661805721495496
pLac,0.0,3,2.089332259929033,2.3160393911511177
pLac,0.0,3,2.2018847726025945,2.206451462177446
pLac,0.0,3,1.6811101955624277,2.616964124345873
pLac,0.0,3,1.2247643745996524,2.4480411717673456
pLac,0.0,3,1.8780676264577558,2.5180517117937287
pLac,0.0,3,3.1048091027769065,2.369896882466354
pLac,0.0,3,2.416066666209503,2.4455130879996214
pLac,0.0,3,1.6482642110869556,1.8219207964364368
pLac,0.0,3,2.6066957814458807,2.535047952735768
pLac,0.0,3,1.8780676264577558,2.428732037618726
pLac,0.0,3,2.265526847528349,2.2170001116476983
pLac,0.0,3,2.312365650426675,2.450555402951764
pLac,0.0,3,1.8847831786179168,2.340582462591672
pLac,0.0,3,1.404473793967396,2.154536402119829
pLac,0.0,3,1.6915393346978531,1.923321503754836
pLac,0.0,3,2.026230440654211,2.0849983310314704
pLac,0.0,3,2.92264948773188,2.5308575487890552
pLac,0.0,3,2.1835879997945864,2.314355550571156
pLac,0.0,3,1.6367514089099569,2.101387431900668
pLac,0.0,3,1.8847831786179168,2.012874347999344
pLac,0.0,3,1.95262920654452,1.96126427036778
pLac,0.0,3,2.49418664102612,1.9929213764518952
pLac,0.0,3,1.4511714671198366,2.1912636818150983
pLac,0.0,3,2.5974479772738244,1.5279017982882734
pLac,0.0,3,1.4142152402368375,2.62216848308537
pLac,0.0,3,2.7307562895511848,2.489015268883476
pLac,0.0,3,1.8006299324571007,1.996307709483086
pLac,0.0,3,2.091427857039662,2.6562342353466835
pLac,0.0,3,2.0633803816850524,1.9826097954669493
pLac,0.0,3,1.2930867249398683,1.7352933838592852
pLac,0.0,3,2.0976558465857806,2.634926840969529
pLac,0.0,3,1.9883254771338,2.076578901359216
pLac,0.0,3,2.0743789103989667,2.66887106962587
pLac,0.0,3,2.089332259929033,2.396040752944139
pLac,0.0,3,1.5674560220357685,1.8732158407270278
pLac,0.0,3,2.6252592469159017,2.2170001116476983
pLac,0.0,3,1.8712487540655964,2.056311112617186
pLac,0.0,3,1.3177162811844934,2.0849983310314704
pLac,0.0,3,2.078703022386956,1.3465141132908098
pLac,0.0,3,2.0139521495767245,2.6315591484714638
pLac,0.0,3,1.839194937742396,1.8687825111363616
pLac,0.0,3,2.208355222747325,2.4180916525759244
pLac,0.0,3,1.493414650885729,2.041265632160801
pLac,0.0,3,2.428943177456309,2.4416946522898093
pLac,0.0,3,1.3843240531264809,2.404434512189628
pLac,0.0,3,2.190329087356218,2.035106532394905
pLac,0.0,3,1.4511714671198366,2.2607328105183666
pLac,0.0,3,1.1780667014472117,2.5266285230635144
pLac,0.0,3,2.7928945987797116,2.748747770399826
pLac,0.0,3,1.75393225930466,2.041265632160801
pLac,0.0,3,1.5536043333587997,2.345337386418453
pLac,0.0,3,2.1852829080291283,2.2918840223471526
pLac,0.0,3,2.489953390476184,1.9350373583472644
pLac,0.0,3,2.242346769926203,2.1845975203580013
pLac,0.0,3,3.0830356697685684,2.1868303522244315
pLac,0.0,3,2.771334338126198,2.424770752211852
pLac,0.0,3,1.846521021286467,2.2273116926326435
pLac,0.0,3,1.804640982123609,2.42344268748413
pLac,0.0,3,1.16133951014784,2.29541362469852
pLac,0.0,3,1.4330784258544678,2.5244993032655163
pLac,0.0,3,1.5245304394234362,2.538165831389981
pLac,0.0,3,2.3442126799468803,2.509311522903168
pLac,0.0,3,3.050635803059204,2.3276563671647557
pLac,0.0,3,2.5058290580492555,2.1845975203580013
pLac,0.0,3,1.6811101955624277,2.5037631355508614
pLac,0.0,3,2.4190715452663527,2.4518073711039348
pLac,0.0,3,2.399687233235708,2.2607328105183666
pLac,0.0,3,2.211555366347993,2.0193370751622166
pLac,0.0,3,1.5319796561710242,2.1223669050912304
pLac,0.0,3,2.376129043031824,2.175555926464182
pLac,0.0,3,1.23929741308522,2.5319087429329024
pLac,0.0,3,2.0589033944957427,2.374358953705256
pLac,0.0,3,1.8241691610590989,2.4604767850063456
pLac,0.0,3,2.4654696456035974,2.1912636818150983
pLac,0.0,3,2.383761521292549,2.450555402951764
pLac,0.0,3,1.404473793967396,1.986072800909231
pLac,0.0,3,2.4461762841375516,2.2393872854191974
pLac,0.0,3,1.1941854946233121,2.317717075079019
pLac,0.0,3,1.6915393346978531,2.6315591484714638
pLac,0.0,3,1.9321468443272367,1.9929213764518952
pLac,0.0,3,1.9583115659569768,2.5730569261222347
pLac,0.0,3,1.5874542094598512,2.2211525928667477
pLac,0.0,3,1.9987546162692245,1.9895098659923405
pLac,0.0,3,1.6863554397764071,1.9311652168608413
pLac,0.0,3,2.656714918401145,2.7414905285722
pLac,0.0,3,1.8712487540655964,2.3562442575035143
pLac,0.0,3,2.2099581827701784,2.147310330839621
pLac,0.0,3,2.1445596197015764,2.387490579278095
pLac,0.0,3,1.341048929515584,2.047343152045053
pLac,0.0,3,2.1178055874266963,2.206451462177446
pLac,0.0,3,2.46726405276396,2.2353972946851504
pLac,0.0,3,2.290232695702452,2.29541362469852
pLac,0.0,3,1.1941854946233121,2.4981468347951536
pLac,0.0,3,2.903995258774198,2.559417185930975
pLac,0.0,3,2.3174166220505388,2.3160393911511177
pLac,0.0,3,2.8014019225974907,2.664959314961412
pLac,0.0,3,2.2915656830627245,2.282939371792709
pLac,0.0,3,2.171538614061482,2.1845975203580013
pLac,0.0,3,0.9461537249153522,2.1093675642266776
pLac,0.0,3,2.0038785804268424,2.340582462591672
pLac,0.0,3,2.245311449630324,2.408574504573654
pLac,0.0,3,1.9261165749349536,2.068002090089432
pLac,0.0,3,1.969462291516169,2.5147936196921323
pLac,0.0,3,1.1069999586654655,2.4300449027292768
pLac,0.0,3,2.8026640533883334,2.7686032440398334
pLac,0.0,3,2.3453930214253287,2.2719704181407345
pLac,0.0,3,2.091427857039662,2.3846047455950847
pLac,0.0,3,1.6127878452222115,2.7641942570600166
pLac,0.0,3,1.6863554397764071,2.3309221890874143
pLac,0.0,3,1.2247643745996524,1.7232177910727315
pLac,0.0,3,2.2955407587051706,2.2353972946851504
pLac,0.0,3,2.3717078795570323,2.111997061641207
pLac,0.0,3,1.4599483472562231,2.1709674277954063
pLac,0.0,3,1.60030200651124,2.5340039339847795
pLac,0.0,3,1.493414650885729,2.065107152769833
pLac,0.0,3,2.4059006709271884,2.2918840223471526
pLac,0.0,3,2.5336635455840657,2.2128097077009854
pLac,0.0,3,1.3295361273385853,2.346911473873341
pLac,0.0,3,1.2533690064867242,2.490166702469143
pLac,0.0,3,1.5808878973134044,2.264509342479921
pLac,0.0,3,1.6367514089099569,2.111997061641207
pLac,0.0,3,2.2099581827701784,2.2774876715050607
pLac,0.0,3,2.343029186685043,2.3946267424472865
pLac,0.0,3,2.4299183548864716,2.4016536185678192
pLac,0.0,3,1.6863554397764071,2.2511532132416754
pLac,0.0,3,2.5367361260918373,2.068002090089432
pLac,0.0,3,2.651427961518252,2.5473943310380607
pLac,0.0,3,1.9583115659569768,2.1093675642266776
pLac,0.0,3,1.8428731162229923,2.2936522173796186
pLac,0.0,3,1.2247643745996524,1.508780446439432
pLac,0.0,3,1.78421257546829,1.3323946594718477
pLac,0.0,3,2.324886764553576,2.3421729184062547
pLac,0.0,3,1.6966632988554706,2.2000038707056597
pLac,0.0,3,1.3843240531264809,2.5371288907382663
pLac,0.0,3,2.526671355575428,2.2149096932571144
pLac,0.0,3,2.173280140715523,2.0503519893387008
pLac,0.0,3,2.3211674311480963,2.237396627012288
pLac,0.0,3,1.8501391472009927,2.4867036970268606
pLac,0.0,3,2.160943257799336,1.946461501391852
pLac,0.0,3,1.9776450094046207,2.237396627012288
pLac,0.0,3,2.006418518399168,2.3075577070804103
pLac,0.0,3,1.8712487540655964,2.569201054329745
pLac,0.0,3,2.2333318565063256,2.329292183667736
pLac,0.0,3,1.7671636288275951,2.314355550571156
pLac,0.0,3,2.4190715452663527,2.225267831600235
pLac,0.0,3,2.506649073016206,2.345337386418453
pLac,0.0,3,1.5808878973134044,1.9153413714288248
pLac,0.0,3,2.716190309078667,2.1663325798709936
pLac,0.0,3,2.103797533264525,2.0443144542954927
pLac,0.0,3,2.0765462397211767,2.237396627012288
pLac,0.0,3,1.4422172643312718,1.9996692339909488
pLac,0.0,3,1.6915393346978531,2.3683998304267706
pLac,0.0,3,2.4140520356352893,2.2847423055194493
pLac,0.0,3,2.3110938619982138,2.540232708952861
pLac,0.0,3,2.13896100256618,1.9996692339909488
pLac,0.0,3,2.190329087356218,2.264509342479921
pLac,0.0,3,2.4865374355077767,2.197834381826666
pLac,0.0,3,1.6249315627558651,2.1890523713033816
pLac,0.0,3,1.6308808864875806,2.090526663485585
pLac,0.0,3,2.054380722974884,2.101387431900668
pLac,0.0,3,3.092966286010568,2.644062539084419
pLac,0.0,3,1.593924659604581,2.5360896014080976
pLac,0.0,3,1.2670075583655445,2.006319293044398
pLac,0.0,3,1.7714877408155836,2.542290317975356
pLac,0.0,3,2.4308913914204444,2.5991771669710264
pLac,0.0,3,2.604730288365812,2.480873300370936
pLac,0.0,3,2.1158313393374275,2.195654586548528
pLac,0.0,3,1.916914487373032,1.9072199905121647
pLac,0.0,3,1.3055725636508395,2.2883270584642634
pLac,0.0,3,1.5874542094598512,1.9388770965962805
pLac,0.0,3,1.6863554397764071,2.4924609374643234
pLac,0.0,3,1.423747176711213,2.0193370751622166
pLac,0.0,3,2.3477443158692872,2.175555926464182
pLac,0.0,3,1.78421257546829,2.4543011057371644
pLac,0.0,3,1.423747176711213,1.9929213764518952
pLac,0.0,3,2.0428679207978853,2.1639974804644133
pLac,0.0,3,1.6249315627558651,2.1223669050912304
pLac,0.0,3,2.2497216150043142,2.29541362469852
pLac,0.0,3,1.6482642110869556,2.3421729184062547
pLac,0.0,3,1.6127878452222115,1.9350373583472644
pLac,0.0,3,1.5674560220357685,2.4339611089466566
pLac,0.0,3,2.34065267716708,2.3638791431884147
pLac,0.0,3,2.783782601663292,2.9588093152648214
pLac,0.0,3,2.3859183039583267,2.1197963323002704
pLac,0.0,3,1.780011425878984,2.2719704181407345
pLac,0.0,3,1.9230703913756548,2.3276563671647557
pLac,0.0,3,1.404473793967396,2.5473943310380607
pLac,0.0,3,2.252637533174395,2.4689854322645512
pLac,0.0,3,1.4852819830185835,2.104062926612925
pLac,0.0,3,2.101759745935924,2.0592619011988704
pLac,0.0,3,2.190329087356218,2.337384916250288
pLac,0.0,3,2.2683409392880303,2.383154993857904
pLac,0.0,3,2.01890435711014,2.912210247290605
pLac,0.0,3,2.3382633562151653,2.4274154053147474
pLac,0.0,3,2.011455140362552,2.329292183667736
pLac,0.0,3,2.008943983711916,2.40304617211954
pLac,0.0,3,2.7346916580313265,2.1890523713033816
pLac,0.0,3,1.78421257546829,1.8552195716889592
pLac,0.0,3,2.2511819720527013,2.168655855938792
pLac,0.0,3,2.491651545669303,2.0225346215036017
pLac,0.0,3,2.173280140715523,2.40304617211954
pLac,0.0,3,2.9577559195435907,2.253085199435334
pLac,0.0,3,1.593924659604581,2.404434512189628
pLac,0.0,3,2.2393621258986087,2.464142685010016
pLac,0.0,3,1.6966632988554706,1.7697229820227045
pLac,0.0,3,1.0872981389978005,2.3531543734829747
pLac,0.0,3,1.726222114024336,2.387490579278095
pLac,0.0,3,2.934351248143272,2.4867036970268606
pLac,0.0,3,1.3632144462618767,1.3178268948765253
pLac,0.0,3,1.209738597916355,2.4958809238046427
pLac,0.0,3,1.891398494906512,2.2550090850341653
pLac,0.0,3,2.608001284490523,2.4701881748748407
pLac,0.0,3,-0.282707401370135,2.5104131946043102
pLac,0.0,3,2.093513592480344,2.37583672001673
pLac,0.0,3,1.493414650885729,2.6696494346015016
pLac,0.0,3,1.3295361273385853,2.80067805251338
pLac,0.0,3,2.2942196907727044,2.3946267424472865
pLac,0.0,3,1.3177162811844934,2.06219383477272
pLac,0.0,3,1.7017287021405445,2.396040752944139
pLac,0.0,3,2.137078970170513,1.8506080148507216
pLac,0.0,3,2.242346769926203,2.253085199435334
pLac,0.0,3,1.3738949139910557,2.068002090089432
pLac,0.0,3,2.0475089889972122,1.8819560296175888
pLac,0.0,3,1.493414650885729,2.053341224947355
pLac,0.0,3,1.860819614930172,2.2000038707056597
pLac,0.0,3,0.4306243920891649,2.4924609374643234
pLac,0.0,3,1.7402937074258396,2.442970998156192
pLac,0.0,3,2.3912647857157365,1.95760810725348
pLac,0.0,3,2.2540883297667107,2.266386016028934
pLac,0.0,3,1.4422172643312718,2.1197963323002704
pLac,0.0,3,2.252637533174395,2.1709674277954063
pLac,0.0,3,2.159152475713817,2.43784417338834
pLac,0.0,3,2.0475089889972122,2.065107152769833
pLac,0.0,3,2.2067464443450286,2.223214825745292
pLac,0.0,3,1.5808878973134044,1.9502072041772534
pLac,0.0,3,1.8501391472009927,2.0794025782278087
pLac,0.0,3,1.3843240531264809,2.668091382024325
pLac,0.0,3,2.3794162123384304,2.038196416415444
pLac,0.0,3,3.1267776498847013,2.206451462177446
pLac,0.0,3,1.7309624582825849,2.345337386418453
pLac,0.0,3,1.9987546162692245,2.028863632785272
pLac,0.0,3,1.6915393346978531,2.4260949841356076
pLac,0.0,3,2.5893647508661766,2.5504297073318662
pLac,0.0,3,2.596110968829452,2.5730569261222347
